Claim_ID,Status,Timestamp,Food_Name,Food_Type,Meal_Type,Quantity,Expiry_Date,Provider_Name,Provider_Type,Provider_City,Provider_Contact,Receiver_Name,Receiver_Type,Receiver_City
228,Pending,2025-03-10 10:07:00,Chicken,Vegan,Dinner,32,2025-03-25,"Bray, Nguyen and Christensen",Restaurant,West Robert,589.913.5215x7984,Sean Wolf,NGO,Mcfarlandhaven
954,Cancelled,2025-03-10 10:04:00,Soup,Vegan,Dinner,29,2025-03-18,Patterson-Collins,Catering Service,Port Anita,+1-466-124-4012x842,Randall Robbins,Shelter,Dylanton
492,Pending,2025-03-10 09:41:00,Bread,Vegetarian,Snacks,2,2025-03-24,"Valencia, Floyd and Jordan",Grocery Store,South Brenda,864.386.4484x7247,Corey Rodriguez,NGO,New Roseville
766,Completed,2025-03-10 09:20:00,Vegetables,Vegetarian,Breakfast,16,2025-03-21,Berry-Mack,Grocery Store,South Stefanietown,(769)872-1659,Jason Taylor,NGO,Reginaburgh
668,Cancelled,2025-03-10 09:10:00,Soup,Vegetarian,Dinner,13,2025-03-30,Carlson-Mathis,Supermarket,Maynardstad,518.257.3189x434,Kimberly Wilkins,Charity,West Casey
25,Completed,2025-03-10 07:10:00,Bread,Non-Vegetarian,Lunch,34,2025-03-21,Smith-Turner,Supermarket,New John,001-084-709-0706x311,Mary Salazar,NGO,Wrightland
867,Completed,2025-03-10 07:01:00,Bread,Non-Vegetarian,Dinner,8,2025-03-17,Cox LLC,Restaurant,West Whitneymouth,001-018-140-2068x875,Lee Nunez,Individual,Andersonfort
489,Completed,2025-03-10 06:44:00,Soup,Non-Vegetarian,Lunch,50,2025-03-21,"Miller, Johnson and Fernandez",Restaurant,East Garyton,985.790.0081x8718,Nancy Silva,Individual,Russellville
811,Cancelled,2025-03-10 06:39:00,Chicken,Vegetarian,Lunch,16,2025-03-29,"Spencer, Gibson and Arias",Grocery Store,Tammyside,525.724.0172x690,Christopher Lozano,Individual,New Mary
69,Completed,2025-03-10 06:15:00,Pasta,Non-Vegetarian,Lunch,20,2025-03-18,Shaw Group,Supermarket,Lake Cathy,+1-168-522-2184x289,Derek Potter,Charity,South Laurachester
246,Completed,2025-03-10 05:50:00,Salad,Vegetarian,Breakfast,11,2025-03-23,Jackson LLC,Catering Service,Lake Theresa,001-488-905-7389,Erin Foster,Charity,Jessicatown
874,Pending,2025-03-10 05:50:00,Dairy,Vegan,Lunch,27,2025-03-25,"White, Crawford and Pearson",Supermarket,Frederickside,958.016.7653x7393,Daniel Kerr,Charity,Fergusonton
506,Completed,2025-03-10 05:39:00,Bread,Vegetarian,Dinner,42,2025-03-19,"Mills, Smith and Martin",Supermarket,Kevinfort,(202)949-6624,Donna Williams,Charity,Calebview
148,Completed,2025-03-10 04:52:00,Chicken,Vegan,Breakfast,23,2025-03-22,"Galloway, Hall and Oconnell",Catering Service,Lake Kari,(558)699-9188x092,Meredith Griffin,NGO,Patriciamouth
481,Completed,2025-03-10 04:38:00,Bread,Vegan,Lunch,18,2025-03-18,"Austin, Griffin and Ward",Catering Service,Lake Jason,(877)527-5031,Christine Bell,Individual,South Edwardburgh
40,Pending,2025-03-10 04:14:00,Dairy,Non-Vegetarian,Lunch,33,2025-03-29,Moreno-Melton,Supermarket,Lake Mistyton,001-098-297-7862x776,Laura Robertson,NGO,Hansonfurt
540,Cancelled,2025-03-10 04:11:00,Dairy,Non-Vegetarian,Lunch,27,2025-03-27,"Morales, Wood and Cox",Restaurant,Amberton,468.025.0721x72227,Oscar Bauer,Charity,South Nicoleberg
673,Cancelled,2025-03-10 04:05:00,Rice,Vegetarian,Dinner,5,2025-03-22,Simmons Ltd,Grocery Store,New Curtis,(219)975-7084,Peter Allen,Individual,Port Kristinechester
609,Completed,2025-03-10 03:34:00,Bread,Non-Vegetarian,Dinner,3,2025-03-24,"Coleman, Williams and Nichols",Supermarket,Woodport,3124904832,Samuel Hodge,NGO,Port Maria
791,Cancelled,2025-03-10 03:33:00,Fruits,Vegetarian,Lunch,46,2025-03-26,"Davila, Green and Avila",Restaurant,Lake Amymouth,2386104312,Jennifer Nelson,Individual,North Paul
458,Completed,2025-03-10 03:13:00,Dairy,Vegan,Breakfast,47,2025-03-21,"Pollard, Collins and Watson",Supermarket,Williamsonmouth,218.505.6857x64219,William Barnes,Shelter,Kellyfurt
809,Pending,2025-03-10 03:05:00,Bread,Vegan,Lunch,23,2025-03-26,"Black, Montgomery and Hernandez",Restaurant,Taylormouth,001-763-656-6801x10211,Christina Caldwell,Shelter,New Christopherburgh
369,Completed,2025-03-10 02:34:00,Rice,Vegan,Snacks,25,2025-03-23,Miller Inc,Grocery Store,Coleburgh,+1-926-386-9945x8729,Trevor Wilson,NGO,North Pamela
843,Cancelled,2025-03-10 01:37:00,Chicken,Vegetarian,Lunch,20,2025-03-27,Alexander PLC,Restaurant,Garciatown,599-601-7460,Daniel Burton,Individual,North Matthewhaven
117,Pending,2025-03-10 01:30:00,Soup,Vegetarian,Snacks,11,2025-03-28,"Martin, Richardson and Snow",Catering Service,West Anthonymouth,013.181.1620,Anthony Guerra,Charity,North Michelle
587,Pending,2025-03-10 01:27:00,Fruits,Non-Vegetarian,Snacks,41,2025-03-18,"Cooper, Osborn and Clark",Grocery Store,North Stevenbury,001-548-930-4392x6738,Benjamin Soto,NGO,West Garretthaven
995,Completed,2025-03-10 00:46:00,Salad,Non-Vegetarian,Snacks,25,2025-03-22,Bradford-Martinez,Supermarket,New Carol,199.451.0254,Trevor Wilson,NGO,North Pamela
678,Pending,2025-03-10 00:33:00,Vegetables,Non-Vegetarian,Lunch,9,2025-03-23,Brown-Grimes,Supermarket,Lake April,492-029-0285x3479,Charles Martin,NGO,New Christopher
674,Cancelled,2025-03-10 00:14:00,Dairy,Non-Vegetarian,Dinner,45,2025-03-26,Taylor Group,Restaurant,Roachhaven,(903)301-8467x005,Scott Hunter,Individual,Greenton
706,Pending,2025-03-09 23:19:00,Fish,Non-Vegetarian,Lunch,11,2025-03-25,Mcdonald-Howell,Catering Service,North James,504-183-2400x84016,Anthony Garcia,Individual,Brownbury
48,Pending,2025-03-09 23:13:00,Pasta,Vegan,Snacks,38,2025-03-29,Schmidt-Alexander,Supermarket,West Sharonview,(616)029-0456x6126,Seth Esparza,Shelter,Port Brandonberg
863,Pending,2025-03-09 22:36:00,Soup,Vegetarian,Dinner,4,2025-03-16,Moore-Flowers,Restaurant,Clarkberg,(256)326-8681x6129,Elizabeth Lewis,NGO,Port Tara
35,Cancelled,2025-03-09 21:40:00,Salad,Non-Vegetarian,Snacks,25,2025-03-22,Bradford-Martinez,Supermarket,New Carol,199.451.0254,Allison Bray,Individual,Alexatown
690,Completed,2025-03-09 18:58:00,Pasta,Vegan,Lunch,28,2025-03-16,Jackson Ltd,Restaurant,Brandyberg,920-705-5617x44135,Jason Taylor,NGO,Reginaburgh
767,Completed,2025-03-09 18:34:00,Fish,Vegetarian,Lunch,3,2025-03-30,"Davis, Bowen and Miller",Catering Service,North Mike,9207424674,Brian Hoffman,Shelter,Lake Dillonborough
354,Pending,2025-03-09 15:33:00,Vegetables,Non-Vegetarian,Dinner,27,2025-03-28,Miller Ltd,Catering Service,West Dawn,(876)537-9861x93433,Darius Reid,Charity,Port Philipmouth
803,Pending,2025-03-09 14:33:00,Salad,Vegetarian,Lunch,33,2025-03-19,"Hunter, Ballard and Caldwell",Catering Service,Leslieville,001-594-592-2116x9925,Ronald Miller,Shelter,Edwardsside
293,Completed,2025-03-09 13:31:00,Vegetables,Non-Vegetarian,Breakfast,20,2025-03-22,Smith Inc,Catering Service,Matthewbury,+1-340-986-4095,Michelle Reed,Shelter,West John
82,Pending,2025-03-09 13:21:00,Bread,Vegan,Snacks,9,2025-03-30,"Rocha, Johnson and Dunlap",Supermarket,South Andrewport,+1-596-531-4868,Timothy Browning,Charity,Moralesfort
786,Pending,2025-03-09 13:13:00,Dairy,Non-Vegetarian,Dinner,3,2025-03-29,Alexander-Mendoza,Supermarket,East Johnburgh,596.249.3643x159,Pamela Scott,Charity,South Paul
44,Pending,2025-03-09 13:02:00,Salad,Vegetarian,Breakfast,25,2025-03-25,Moore Group,Supermarket,Manningshire,889-093-8775x51762,Rose Powell,NGO,Spencermouth
358,Completed,2025-03-09 12:56:00,Dairy,Vegan,Dinner,3,2025-03-30,Wright LLC,Supermarket,West Kevin,001-515-383-6029x214,Jonathon Gregory,Individual,Shortfort
277,Completed,2025-03-09 12:24:00,Chicken,Vegetarian,Breakfast,17,2025-03-24,Carey-Ramos,Grocery Store,East Edwinburgh,178-837-6236x9304,Rachel Nguyen,NGO,Theresamouth
831,Completed,2025-03-09 11:43:00,Soup,Vegetarian,Lunch,42,2025-03-18,Wilkerson and Sons,Grocery Store,West Dannyland,337.240.9406,Kelly Buchanan,Charity,Lake Jonathanchester
845,Pending,2025-03-09 11:24:00,Rice,Vegetarian,Lunch,7,2025-03-16,Maldonado-Davis,Supermarket,Boylechester,9538261424,Maria Jacobs,NGO,Port Dawntown
490,Pending,2025-03-09 11:20:00,Chicken,Vegetarian,Lunch,9,2025-03-18,Smith-Thomas,Restaurant,Watsonton,962.444.4824x7142,Kimberly Cox,NGO,Lake Gloria
383,Completed,2025-03-09 10:55:00,Soup,Vegetarian,Snacks,2,2025-03-19,"Obrien, King and Robinson",Restaurant,Youngchester,+1-513-264-8229x419,Shelly Castillo,Charity,Chenview
581,Cancelled,2025-03-09 10:35:00,Vegetables,Non-Vegetarian,Lunch,5,2025-03-27,Brown-Grimes,Supermarket,Lake April,492-029-0285x3479,Shannon Jensen,Shelter,Lake Kevinport
798,Pending,2025-03-09 10:08:00,Bread,Vegetarian,Breakfast,38,2025-03-23,Lewis-Deleon,Catering Service,West Karen,399-298-6885x917,Kyle Scott,Individual,Reedview
179,Completed,2025-03-09 09:23:00,Fish,Vegetarian,Dinner,48,2025-03-24,Bowman LLC,Restaurant,Port Patrick,039-263-2786x611,Dustin Johnson,Individual,Gomezmouth
213,Cancelled,2025-03-09 09:19:00,Vegetables,Non-Vegetarian,Breakfast,25,2025-03-29,Rodriguez Inc,Supermarket,Jonestown,1383312143,Diana Fisher,Shelter,New Daryl
826,Cancelled,2025-03-09 09:16:00,Soup,Vegetarian,Snacks,4,2025-03-23,Clark-Estes,Restaurant,Port Amandamouth,001-879-812-0126x19146,Ashley Silva,NGO,Port Thomas
381,Cancelled,2025-03-09 09:09:00,Rice,Vegetarian,Snacks,41,2025-03-16,Marshall Ltd,Catering Service,Andreaborough,+1-314-339-0357x53136,Michael Walls,Individual,Carterside
705,Cancelled,2025-03-09 07:36:00,Chicken,Vegetarian,Lunch,2,2025-03-22,"Lewis, Wagner and Solis",Supermarket,New Jacob,001-094-480-8706,Matthew Johnson,Individual,Smithstad
208,Pending,2025-03-09 07:30:00,Soup,Vegan,Lunch,9,2025-03-17,"Martin, Tyler and Wilkerson",Grocery Store,North Kevinhaven,+1-287-799-5933x17852,Danny Brown,Individual,East Shirley
545,Completed,2025-03-09 06:07:00,Soup,Vegan,Lunch,36,2025-03-17,Rogers-Warren,Grocery Store,Jamesfurt,001-439-195-6960,Mrs. Emily Smith DVM,NGO,Shermantown
570,Completed,2025-03-09 03:28:00,Pasta,Vegan,Breakfast,29,2025-03-21,Daniels-Kim,Grocery Store,East Angela,787.621.3654x1971,Jennifer Wright,Shelter,Lauratown
199,Cancelled,2025-03-09 03:22:00,Fruits,Vegetarian,Dinner,39,2025-03-22,Galloway-Henderson,Catering Service,Alexanderchester,001-867-928-0212x3211,Erika Lopez,Shelter,North Margarethaven
248,Pending,2025-03-09 03:12:00,Dairy,Vegan,Lunch,16,2025-03-23,Jones-Miller,Grocery Store,Paulmouth,028-684-5516x43547,Wanda Wise,Shelter,South Bethanyport
22,Pending,2025-03-09 03:11:00,Pasta,Vegan,Lunch,14,2025-03-20,"Phillips, Wolfe and Martin",Grocery Store,Thomasville,001-548-413-4962,Christopher Garcia,Charity,North Danielchester
868,Pending,2025-03-09 02:48:00,Dairy,Vegetarian,Dinner,45,2025-03-17,Graham-Peters,Supermarket,Vazquezshire,+1-491-368-1719x38393,Samuel Lewis,Individual,North Nicole
661,Pending,2025-03-09 02:37:00,Fish,Non-Vegetarian,Breakfast,23,2025-03-25,"Young, Moran and Morris",Catering Service,New Baileyfort,+1-750-812-7169x04781,Matthew Mendez,Shelter,South Meganland
84,Pending,2025-03-09 02:10:00,Salad,Non-Vegetarian,Lunch,12,2025-03-26,Ortega-Webb,Catering Service,West Billborough,001-646-036-9173x42885,Margaret Mccullough,Charity,Ortizmouth
18,Completed,2025-03-09 02:04:00,Pasta,Vegan,Dinner,32,2025-03-28,Carey-Richardson,Supermarket,West Lauraborough,468.906.0755x92529,David Spence,Charity,Port Curtisside
559,Cancelled,2025-03-09 01:55:00,Pasta,Vegetarian,Lunch,5,2025-03-25,Larson and Sons,Catering Service,Zimmermanton,152.836.4864,John Harris,NGO,Riverafort
962,Completed,2025-03-09 00:59:00,Bread,Vegan,Lunch,40,2025-03-25,Williams-Boyle,Restaurant,North Edwinchester,633-782-3532x46627,Robin Pena,NGO,Cynthiashire
864,Cancelled,2025-03-09 00:55:00,Soup,Vegetarian,Breakfast,13,2025-03-28,"Mitchell, Campbell and Jones",Grocery Store,Marymouth,001-356-024-1560x512,Gary Torres,Charity,Kimberlyview
834,Pending,2025-03-09 00:14:00,Rice,Non-Vegetarian,Snacks,38,2025-03-20,Caldwell PLC,Catering Service,Jeffreyshire,+1-608-327-2565x3004,Erika Lopez,Shelter,North Margarethaven
55,Completed,2025-03-09 00:13:00,Dairy,Vegetarian,Breakfast,46,2025-03-20,Atkins Group,Restaurant,Marthaside,+1-318-669-6985x63710,Peter Gonzalez,Shelter,Biancaton
355,Pending,2025-03-08 23:39:00,Dairy,Non-Vegetarian,Snacks,27,2025-03-20,Williams Inc,Catering Service,North Katherineshire,(134)266-7104x2168,Kristen Foster,Shelter,North Ricardo
889,Cancelled,2025-03-08 22:20:00,Fruits,Vegan,Breakfast,45,2025-03-25,"Cooper, Osborn and Clark",Grocery Store,North Stevenbury,001-548-930-4392x6738,Michael Townsend,Shelter,East Kevin
904,Completed,2025-03-08 21:53:00,Salad,Non-Vegetarian,Lunch,26,2025-03-20,"Evans, Wright and Mitchell",Catering Service,North Keith,001-726-568-9224,Andrea Morris,NGO,Hallton
200,Completed,2025-03-08 21:48:00,Rice,Vegetarian,Dinner,44,2025-03-21,"Phillips, Wolfe and Martin",Grocery Store,Thomasville,001-548-413-4962,Sylvia Stanley,Shelter,Jenniferbury
392,Completed,2025-03-08 21:48:00,Soup,Vegetarian,Lunch,32,2025-03-23,"Jones, Calderon and Finley",Supermarket,Lake Vanessa,001-277-343-9322x828,Bruce Alexander,Individual,New Tammyhaven
409,Cancelled,2025-03-08 21:36:00,Rice,Vegan,Snacks,37,2025-03-23,"West, Martinez and Warren",Grocery Store,Rodriguezview,(042)376-1212x66871,Angela Cortez,NGO,Lisaton
63,Pending,2025-03-08 21:30:00,Bread,Non-Vegetarian,Breakfast,49,2025-03-28,Dyer Group,Catering Service,East Candace,906.900.1026,Angela Wyatt,Charity,Port Jessica
310,Cancelled,2025-03-08 21:25:00,Salad,Vegetarian,Breakfast,29,2025-03-25,Barber Ltd,Catering Service,Port Jacob,001-045-508-9337x308,Amanda Cain,NGO,New Steven
61,Cancelled,2025-03-08 21:06:00,Pasta,Vegetarian,Breakfast,11,2025-03-25,"Page, Smith and Davis",Restaurant,Francisshire,921-470-8846x3047,Shawn Gibson,Individual,South Eric
973,Pending,2025-03-08 20:43:00,Vegetables,Vegetarian,Breakfast,36,2025-03-27,Campbell LLC,Supermarket,Perezport,001-211-446-3315x74760,Randy Martinez,Shelter,Brownville
665,Pending,2025-03-08 19:49:00,Fish,Non-Vegetarian,Dinner,41,2025-03-17,Webster and Sons,Supermarket,Morriston,161.555.4218x17236,Kelsey Smith,Shelter,Haleymouth
414,Cancelled,2025-03-08 19:31:00,Bread,Vegan,Snacks,39,2025-03-17,Perez-Williams,Catering Service,West Danielborough,(305)890-2191x91055,Matthew Wright,NGO,Port Traci
223,Cancelled,2025-03-08 19:20:00,Chicken,Vegan,Snacks,9,2025-03-25,"Phelps, Graham and Hayes",Catering Service,Timothychester,(512)814-0594x96653,Arthur Thomas,Charity,Clarkhaven
700,Completed,2025-03-08 19:12:00,Salad,Vegan,Dinner,49,2025-03-17,Rowe-Arias,Catering Service,South Alicia,090-649-4737,Donald Caldwell,Shelter,Dawsonberg
634,Pending,2025-03-08 17:54:00,Chicken,Non-Vegetarian,Lunch,26,2025-03-30,Avila Group,Grocery Store,Aprilberg,001-835-594-3012x252,Jordan Hart,Shelter,East Julietown
871,Cancelled,2025-03-08 17:20:00,Rice,Vegetarian,Dinner,4,2025-03-30,Stanley PLC,Grocery Store,North Victoriastad,001-428-241-5858x19231,Cassandra Foster,Individual,West Danielview
934,Cancelled,2025-03-08 17:07:00,Salad,Non-Vegetarian,Lunch,5,2025-03-20,Parker-Campbell,Restaurant,Wilsonport,(006)958-8829x497,Mary Lewis,Individual,Port Richard
807,Completed,2025-03-08 17:05:00,Salad,Vegan,Dinner,17,2025-03-27,"Harris, Mcdonald and Taylor",Grocery Store,Samueltown,+1-648-160-9304,Matthew Webb,Charity,West David
14,Cancelled,2025-03-08 16:08:00,Bread,Vegetarian,Dinner,6,2025-03-22,Murray Inc,Restaurant,New Hannah,291.605.6162,Alicia Porter,Charity,Port Ericmouth
851,Completed,2025-03-08 16:08:00,Fish,Vegetarian,Lunch,45,2025-03-19,Barnes and Sons,Supermarket,Michaelton,(547)040-4732,Aaron Scott,Charity,Heatherfurt
939,Pending,2025-03-08 15:55:00,Fish,Non-Vegetarian,Dinner,19,2025-03-20,Hunt-Lee,Grocery Store,Davidborough,001-681-802-0601x91223,Anne Stone,Shelter,Pittsville
854,Completed,2025-03-08 15:30:00,Soup,Vegan,Dinner,17,2025-03-19,Beck Inc,Restaurant,Jasonmouth,963-484-4775x327,Christine Davis,Charity,Josephton
743,Cancelled,2025-03-08 15:17:00,Vegetables,Non-Vegetarian,Breakfast,17,2025-03-29,"Simpson, Thomas and Smith",Grocery Store,South Bradleyburgh,001-117-114-7043,Matthew Curtis,Shelter,Lanechester
421,Pending,2025-03-08 14:48:00,Bread,Vegetarian,Dinner,46,2025-03-22,"Dennis, Parker and Sanchez",Supermarket,Port Markview,921-065-5873x078,Jason Moore,NGO,West Courtneyport
780,Pending,2025-03-08 13:58:00,Dairy,Vegan,Snacks,6,2025-03-26,Obrien-Carr,Grocery Store,East Tammy,096.381.4881x4011,Alan Campbell,NGO,Shawmouth
378,Completed,2025-03-08 13:50:00,Soup,Vegan,Lunch,1,2025-03-28,Campbell LLC,Supermarket,Perezport,001-211-446-3315x74760,Amanda Kline,Shelter,East Travis
13,Pending,2025-03-08 13:08:00,Vegetables,Vegan,Lunch,20,2025-03-16,Evans-Harrison,Supermarket,Lake Joseph,066.832.7189x65581,Samantha Gomez,Charity,Suzanneton
989,Pending,2025-03-08 13:03:00,Chicken,Vegetarian,Breakfast,5,2025-03-17,"Villegas, Chen and Campos",Restaurant,New Travisshire,(619)661-4594x325,Walter Carter,Shelter,Brianchester
312,Completed,2025-03-08 12:44:00,Chicken,Vegetarian,Breakfast,40,2025-03-22,Barry Group,Restaurant,South Kathryn,+1-533-592-0009x5523,Ashley Rivers,Individual,East Sharon
657,Completed,2025-03-08 12:26:00,Vegetables,Vegetarian,Breakfast,16,2025-03-21,Berry-Mack,Grocery Store,South Stefanietown,(769)872-1659,Cassandra Mendoza,NGO,Dantown
290,Cancelled,2025-03-08 12:13:00,Bread,Non-Vegetarian,Breakfast,34,2025-03-20,"Miller, Conner and Clark",Restaurant,Villaborough,+1-075-795-2419x75821,Richard Patterson,Charity,Huynhmouth
648,Completed,2025-03-08 11:56:00,Vegetables,Vegetarian,Breakfast,19,2025-03-17,Miller Inc,Grocery Store,Coleburgh,+1-926-386-9945x8729,April Miller,Shelter,Shelbychester
215,Cancelled,2025-03-08 11:37:00,Salad,Vegetarian,Breakfast,9,2025-03-27,Jordan LLC,Grocery Store,North Amanda,+1-073-137-5460,Donna Chang,NGO,East Stevenborough
441,Cancelled,2025-03-08 11:28:00,Rice,Non-Vegetarian,Lunch,45,2025-03-17,Blair Group,Grocery Store,Lake Maria,001-134-029-8765x104,Emily Sandoval,Charity,Port Gregory
660,Cancelled,2025-03-08 10:54:00,Dairy,Non-Vegetarian,Breakfast,6,2025-03-28,Cox-Mcintyre,Grocery Store,South Jillshire,(422)450-8076,Rachel Thomas,Individual,North Lindachester
516,Completed,2025-03-08 09:58:00,Bread,Vegan,Snacks,31,2025-03-23,Frederick LLC,Supermarket,Yatesside,784.860.0232x137,James Miller,NGO,Lisabury
539,Cancelled,2025-03-08 09:41:00,Soup,Non-Vegetarian,Dinner,41,2025-03-26,Ruiz-Oneal,Grocery Store,Lake Travis,(569)363-0118,Jasmine Robertson,Individual,Deanview
108,Pending,2025-03-08 09:17:00,Rice,Vegetarian,Dinner,4,2025-03-30,Stanley PLC,Grocery Store,North Victoriastad,001-428-241-5858x19231,Matthew Cordova,NGO,Rubioborough
911,Pending,2025-03-08 08:57:00,Pasta,Vegetarian,Dinner,10,2025-03-22,"Morris, Mcintyre and Austin",Supermarket,Port Lesliebury,001-095-950-5858,Sarah Carter,Charity,New Benjamin
408,Pending,2025-03-08 08:56:00,Soup,Vegan,Lunch,15,2025-03-19,Elliott-Jones,Restaurant,Lewisberg,690.272.6499,Victor Crawford,NGO,New Brandonton
491,Completed,2025-03-08 07:16:00,Bread,Non-Vegetarian,Breakfast,43,2025-03-17,Figueroa-Soto,Grocery Store,South Kellyville,(599)442-0494,Mr. William Hunt,Shelter,Barreratown
361,Pending,2025-03-08 05:54:00,Salad,Vegan,Lunch,43,2025-03-23,"Jones, Rojas and Brown",Grocery Store,North Sherrimouth,490.519.3490x03679,Karen Cain,Individual,East Daisybury
377,Pending,2025-03-08 05:43:00,Vegetables,Vegetarian,Dinner,38,2025-03-26,Elliott-Stephens,Grocery Store,South Anne,(416)071-3611x991,Maria Jackson,Charity,North Shelby
611,Pending,2025-03-08 05:41:00,Dairy,Vegetarian,Lunch,50,2025-03-18,Flores-Wade,Grocery Store,Russellfurt,525-492-4716,Peggy Knight,Shelter,North Michaelville
608,Cancelled,2025-03-08 05:26:00,Vegetables,Non-Vegetarian,Breakfast,8,2025-03-16,Callahan-Olsen,Restaurant,East Lori,479-524-3396x53216,Mary Harrington,Shelter,Port Jason
925,Pending,2025-03-08 05:15:00,Salad,Vegan,Dinner,39,2025-03-27,Dixon LLC,Supermarket,North Ebony,+1-283-422-5540x00555,Thomas Sanchez,NGO,Rodneyfurt
532,Cancelled,2025-03-08 02:33:00,Chicken,Vegan,Snacks,9,2025-03-25,"Phelps, Graham and Hayes",Catering Service,Timothychester,(512)814-0594x96653,Brian Fischer,Shelter,Burkeside
357,Cancelled,2025-03-08 02:25:00,Rice,Vegan,Dinner,13,2025-03-19,Pratt Ltd,Grocery Store,Christinetown,001-318-035-8959x2452,Jason Lowe,NGO,Sarahside
146,Completed,2025-03-08 01:42:00,Chicken,Vegetarian,Lunch,27,2025-03-25,Bates-Johnson,Catering Service,Millerview,001-721-708-9864x7257,Susan Green,Charity,Josephborough
704,Pending,2025-03-08 01:33:00,Rice,Vegan,Breakfast,22,2025-03-17,Huber Group,Restaurant,Reidland,001-841-494-8011x4394,Kyle Kerr,Charity,Sarahville
936,Cancelled,2025-03-08 01:17:00,Dairy,Non-Vegetarian,Breakfast,5,2025-03-25,Henry PLC,Restaurant,South Tiffanyfort,104.576.7855x2145,Adam Browning,Charity,Port Erica
402,Pending,2025-03-08 00:59:00,Rice,Vegetarian,Lunch,14,2025-03-18,Garcia-Hunter,Restaurant,North Ianbury,150-729-4411,Lori Peters,Individual,Annaborough
944,Pending,2025-03-08 00:52:00,Dairy,Non-Vegetarian,Snacks,47,2025-03-23,Blankenship-Lewis,Catering Service,Jonathanstad,651-552-2403,Victoria Torres,Charity,Martinchester
169,Completed,2025-03-08 00:38:00,Soup,Vegan,Breakfast,4,2025-03-20,Wilson-Brown,Grocery Store,Danachester,001-473-163-6196x2386,Mrs. Stacey Morales MD,Individual,Juliastad
360,Cancelled,2025-03-08 00:38:00,Chicken,Vegan,Breakfast,46,2025-03-29,Doyle LLC,Catering Service,Brittanyside,0312154595,Kristine Martin,NGO,Thompsonhaven
212,Completed,2025-03-08 00:30:00,Rice,Non-Vegetarian,Lunch,37,2025-03-28,"Petersen, Morrison and Woods",Restaurant,Johnsonborough,+1-978-137-1967,Patricia Stevens,Shelter,Perezport
7,Cancelled,2025-03-07 23:58:00,Fish,Non-Vegetarian,Snacks,2,2025-03-19,Brown Ltd,Supermarket,Castilloport,164.699.6716,Derek Wilson,Individual,Christopherland
823,Cancelled,2025-03-07 21:50:00,Dairy,Non-Vegetarian,Breakfast,5,2025-03-25,Henry PLC,Restaurant,South Tiffanyfort,104.576.7855x2145,Anthony Garcia,Individual,Brownbury
353,Pending,2025-03-07 21:29:00,Soup,Vegan,Lunch,15,2025-03-19,Elliott-Jones,Restaurant,Lewisberg,690.272.6499,Scott Grant,Individual,Port Samantha
175,Pending,2025-03-07 21:27:00,Fish,Vegetarian,Breakfast,33,2025-03-23,"Kelly, Cummings and Ward",Supermarket,Allenton,795.078.7850,Jose Vance,NGO,Lake Heatherberg
687,Completed,2025-03-07 20:46:00,Chicken,Vegetarian,Snacks,6,2025-03-26,"Warner, White and Morris",Grocery Store,Marissaville,001-947-280-2490,Margaret Lloyd,Shelter,Phillipston
518,Pending,2025-03-07 20:37:00,Fruits,Non-Vegetarian,Lunch,27,2025-03-25,"Cook, Jackson and Griffith",Grocery Store,West Tinamouth,496.170.0536x12668,Hayden Hill,NGO,North Roger
367,Completed,2025-03-07 19:46:00,Dairy,Vegetarian,Breakfast,47,2025-03-30,Salazar PLC,Restaurant,Raybury,180-591-9657x697,Jeffrey Turner,Charity,East Tiffanyview
820,Completed,2025-03-07 18:34:00,Bread,Vegan,Lunch,13,2025-03-19,"Davis, Bowen and Miller",Catering Service,North Mike,9207424674,David Mendoza,Charity,North Shawnastad
556,Completed,2025-03-07 18:19:00,Salad,Vegetarian,Breakfast,2,2025-03-18,Simmons-Davis,Restaurant,Basstown,532.668.4291x87339,Karen Stafford,Shelter,West Justinberg
816,Pending,2025-03-07 18:11:00,Vegetables,Non-Vegetarian,Breakfast,26,2025-03-17,"Simpson, Mcguire and Brown",Restaurant,Pereztown,274.464.1201x34627,Rachel Pena,NGO,Grossport
296,Cancelled,2025-03-07 18:01:00,Fish,Vegan,Lunch,36,2025-03-27,"Simpson, Mcguire and Brown",Restaurant,Pereztown,274.464.1201x34627,Gregory Murphy,Individual,South Ashley
546,Completed,2025-03-07 17:55:00,Soup,Vegetarian,Breakfast,13,2025-03-28,"Mitchell, Campbell and Jones",Grocery Store,Marymouth,001-356-024-1560x512,Lydia Phillips,Shelter,North Hollyland
561,Completed,2025-03-07 17:52:00,Soup,Non-Vegetarian,Snacks,36,2025-03-28,Knox and Sons,Grocery Store,Port Matthew,967.217.8511x139,Dana Williams,Charity,Cookstad
649,Completed,2025-03-07 17:26:00,Fruits,Vegetarian,Breakfast,17,2025-03-28,Jones PLC,Catering Service,Lake Latasha,+1-231-061-4929x4353,Bobby Perry,Charity,Amberfort
605,Completed,2025-03-07 16:35:00,Chicken,Vegetarian,Lunch,3,2025-03-18,Sanchez-Fisher,Restaurant,West Corey,971.803.6233x098,Robert Kim,Shelter,Port Gabrielleborough
153,Cancelled,2025-03-07 16:14:00,Soup,Vegetarian,Snacks,44,2025-03-20,Davis-Kennedy,Grocery Store,Jordanhaven,598-048-5675,Julia Madden,Shelter,Michaelton
